song_ids,songs,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3x1pZWmMqm8JX9rAsaDpYn,Teflon,The Mars Volta,0.273,0.886,5,-7.48,0,0.05,0.000546,0.000551,0.167,0.456,96.304,audio_features,3x1pZWmMqm8JX9rAsaDpYn,spotify:track:3x1pZWmMqm8JX9rAsaDpYn,https://api.spotify.com/v1/tracks/3x1pZWmMqm8JX9rAsaDpYn,https://api.spotify.com/v1/audio-analysis/3x1pZWmMqm8JX9rAsaDpYn,304347,4
435CnDQhJ9kKnm6jtaT11h,Cotopaxi,The Mars Volta,0.241,0.977,5,-5.987,1,0.364,0.00386,0.000113,0.285,0.137,160.76,audio_features,435CnDQhJ9kKnm6jtaT11h,spotify:track:435CnDQhJ9kKnm6jtaT11h,https://api.spotify.com/v1/tracks/435CnDQhJ9kKnm6jtaT11h,https://api.spotify.com/v1/audio-analysis/435CnDQhJ9kKnm6jtaT11h,218293,1
3geFzA6VBSNZUTmV3bCry6,Mardy Bum,Arctic Monkeys,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,3geFzA6VBSNZUTmV3bCry6,spotify:track:3geFzA6VBSNZUTmV3bCry6,https://api.spotify.com/v1/tracks/3geFzA6VBSNZUTmV3bCry6,https://api.spotify.com/v1/audio-analysis/3geFzA6VBSNZUTmV3bCry6,175440,4
4KGyQfes7t5BiaoBvs380e,Fake Tales Of San Francisco,Arctic Monkeys,0.454,0.778,9,-4.225,1,0.0449,0.00998,0.0,0.0427,0.704,127.158,audio_features,4KGyQfes7t5BiaoBvs380e,spotify:track:4KGyQfes7t5BiaoBvs380e,https://api.spotify.com/v1/tracks/4KGyQfes7t5BiaoBvs380e,https://api.spotify.com/v1/audio-analysis/4KGyQfes7t5BiaoBvs380e,177947,4
0ZUXj43fteJjwvGoLMntte,"If You Were There, Beware",Arctic Monkeys,0.232,0.8,4,-6.853,0,0.0536,0.00082,0.0244,0.128,0.224,201.1,audio_features,0ZUXj43fteJjwvGoLMntte,spotify:track:0ZUXj43fteJjwvGoLMntte,https://api.spotify.com/v1/tracks/0ZUXj43fteJjwvGoLMntte,https://api.spotify.com/v1/audio-analysis/0ZUXj43fteJjwvGoLMntte,274200,3
4OkPamOn5GofkOQu64Z4eR,Teddy Picker,Arctic Monkeys,0.637,0.973,9,-3.386,1,0.112,0.000413,2.23e-05,0.104,0.8,150.223,audio_features,4OkPamOn5GofkOQu64Z4eR,spotify:track:4OkPamOn5GofkOQu64Z4eR,https://api.spotify.com/v1/tracks/4OkPamOn5GofkOQu64Z4eR,https://api.spotify.com/v1/audio-analysis/4OkPamOn5GofkOQu64Z4eR,160640,4
7gPd55hW5pVjTm3H9S1Wbv,This House Is a Circus,Arctic Monkeys,0.472,0.909,7,-5.349,1,0.0584,1.95e-05,0.00277,0.644,0.388,155.311,audio_features,7gPd55hW5pVjTm3H9S1Wbv,spotify:track:7gPd55hW5pVjTm3H9S1Wbv,https://api.spotify.com/v1/tracks/7gPd55hW5pVjTm3H9S1Wbv,https://api.spotify.com/v1/audio-analysis/7gPd55hW5pVjTm3H9S1Wbv,189680,4
13NCxLOlvQ4Tnexgfp03Gs,Do Me a Favour,Arctic Monkeys,0.471,0.735,11,-6.685,0,0.0582,7.84e-05,0.122,0.101,0.636,180.127,audio_features,13NCxLOlvQ4Tnexgfp03Gs,spotify:track:13NCxLOlvQ4Tnexgfp03Gs,https://api.spotify.com/v1/tracks/13NCxLOlvQ4Tnexgfp03Gs,https://api.spotify.com/v1/audio-analysis/13NCxLOlvQ4Tnexgfp03Gs,205240,4
3q64P4oQSP2XdhiEivHafZ,All My Own Stunts,Arctic Monkeys,0.511,0.943,2,-4.934,1,0.0537,0.00135,0.0181,0.187,0.531,127.283,audio_features,3q64P4oQSP2XdhiEivHafZ,spotify:track:3q64P4oQSP2XdhiEivHafZ,https://api.spotify.com/v1/tracks/3q64P4oQSP2XdhiEivHafZ,https://api.spotify.com/v1/audio-analysis/3q64P4oQSP2XdhiEivHafZ,232280,4
4sBmtEjCR94FQ3Cq2myI6L,Library Pictures,Arctic Monkeys,0.304,0.939,1,-5.836,1,0.0549,0.000142,0.00601,0.136,0.402,96.954,audio_features,4sBmtEjCR94FQ3Cq2myI6L,spotify:track:4sBmtEjCR94FQ3Cq2myI6L,https://api.spotify.com/v1/tracks/4sBmtEjCR94FQ3Cq2myI6L,https://api.spotify.com/v1/audio-analysis/4sBmtEjCR94FQ3Cq2myI6L,142173,4
577M06tqh2BwsT1qqZOBM1,Don't Sit Down 'Cause I've Moved Your Chair,Arctic Monkeys,0.434,0.912,9,-5.148,1,0.0451,0.0191,0.278,0.326,0.315,119.729,audio_features,577M06tqh2BwsT1qqZOBM1,spotify:track:577M06tqh2BwsT1qqZOBM1,https://api.spotify.com/v1/tracks/577M06tqh2BwsT1qqZOBM1,https://api.spotify.com/v1/audio-analysis/577M06tqh2BwsT1qqZOBM1,183507,4
7e8utCy2JlSB8dRHKi49xM,Fluorescent Adolescent,Arctic Monkeys,0.646,0.813,6,-5.29,0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,audio_features,7e8utCy2JlSB8dRHKi49xM,spotify:track:7e8utCy2JlSB8dRHKi49xM,https://api.spotify.com/v1/tracks/7e8utCy2JlSB8dRHKi49xM,https://api.spotify.com/v1/audio-analysis/7e8utCy2JlSB8dRHKi49xM,173493,4
7nzsY8vlnKdvGOEE0rjAXZ,Arabella,Arctic Monkeys,0.579,0.558,2,-6.986,1,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,audio_features,7nzsY8vlnKdvGOEE0rjAXZ,spotify:track:7nzsY8vlnKdvGOEE0rjAXZ,https://api.spotify.com/v1/tracks/7nzsY8vlnKdvGOEE0rjAXZ,https://api.spotify.com/v1/audio-analysis/7nzsY8vlnKdvGOEE0rjAXZ,207357,4
35InpekRUU1txrK2GHnvSH,When The Sun Goes Down,Arctic Monkeys,0.351,0.867,11,-4.737,0,0.162,0.036,0.0,0.106,0.45,169.598,audio_features,35InpekRUU1txrK2GHnvSH,spotify:track:35InpekRUU1txrK2GHnvSH,https://api.spotify.com/v1/tracks/35InpekRUU1txrK2GHnvSH,https://api.spotify.com/v1/audio-analysis/35InpekRUU1txrK2GHnvSH,202013,4
1HHtSMol96RMWpopGzFi0V,I Bet You Look Good On The Dancefloor,Arctic Monkeys,0.537,0.945,6,-4.207,0,0.0344,0.0023,0.0,0.332,0.778,103.158,audio_features,1HHtSMol96RMWpopGzFi0V,spotify:track:1HHtSMol96RMWpopGzFi0V,https://api.spotify.com/v1/tracks/1HHtSMol96RMWpopGzFi0V,https://api.spotify.com/v1/audio-analysis/1HHtSMol96RMWpopGzFi0V,175680,4
2LGdO5MtFdyphi2EihANZG,Knee Socks,Arctic Monkeys,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,audio_features,2LGdO5MtFdyphi2EihANZG,spotify:track:2LGdO5MtFdyphi2EihANZG,https://api.spotify.com/v1/tracks/2LGdO5MtFdyphi2EihANZG,https://api.spotify.com/v1/audio-analysis/2LGdO5MtFdyphi2EihANZG,257563,4
3o8efKGjIewT6h0kpBv7WA,Aneurysm,Nirvana,0.317,0.874,11,-4.991,0,0.094,0.000327,0.751,0.209,0.17,130.992,audio_features,3o8efKGjIewT6h0kpBv7WA,spotify:track:3o8efKGjIewT6h0kpBv7WA,https://api.spotify.com/v1/tracks/3o8efKGjIewT6h0kpBv7WA,https://api.spotify.com/v1/audio-analysis/3o8efKGjIewT6h0kpBv7WA,285613,4
4zZh3CwOCWGjxxfXNocAOe,Territorial Pissings,Nirvana,0.285,0.979,2,-4.428,1,0.175,0.000144,0.0,0.334,0.108,182.7,audio_features,4zZh3CwOCWGjxxfXNocAOe,spotify:track:4zZh3CwOCWGjxxfXNocAOe,https://api.spotify.com/v1/tracks/4zZh3CwOCWGjxxfXNocAOe,https://api.spotify.com/v1/audio-analysis/4zZh3CwOCWGjxxfXNocAOe,142947,4
02UGlYzodYMeucgYo5DSHs,Lounge Act,Nirvana,0.341,0.964,11,-5.327,0,0.107,1.26e-05,0.000103,0.151,0.459,152.192,audio_features,02UGlYzodYMeucgYo5DSHs,spotify:track:02UGlYzodYMeucgYo5DSHs,https://api.spotify.com/v1/tracks/02UGlYzodYMeucgYo5DSHs,https://api.spotify.com/v1/audio-analysis/02UGlYzodYMeucgYo5DSHs,156427,4
5drcC8MOaSDONgXJbWbMJp,Breed,Nirvana,0.262,0.969,4,-4.675,1,0.0894,3.69e-06,0.00213,0.133,0.263,158.433,audio_features,5drcC8MOaSDONgXJbWbMJp,spotify:track:5drcC8MOaSDONgXJbWbMJp,https://api.spotify.com/v1/tracks/5drcC8MOaSDONgXJbWbMJp,https://api.spotify.com/v1/audio-analysis/5drcC8MOaSDONgXJbWbMJp,184040,4
5gRcv46AMTrosmTOqrOV3Q,Dumb,Nirvana,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,audio_features,5gRcv46AMTrosmTOqrOV3Q,spotify:track:5gRcv46AMTrosmTOqrOV3Q,https://api.spotify.com/v1/tracks/5gRcv46AMTrosmTOqrOV3Q,https://api.spotify.com/v1/audio-analysis/5gRcv46AMTrosmTOqrOV3Q,151893,4
4rtZtLpriBscg7zta3TZxp,Milk It,Nirvana,0.468,0.524,1,-12.38,0,0.0474,0.00064,0.0221,0.131,0.537,136.293,audio_features,4rtZtLpriBscg7zta3TZxp,spotify:track:4rtZtLpriBscg7zta3TZxp,https://api.spotify.com/v1/tracks/4rtZtLpriBscg7zta3TZxp,https://api.spotify.com/v1/audio-analysis/4rtZtLpriBscg7zta3TZxp,234747,4
3w5Ekq9O8g0gGFEsT77Ydi,Serve The Servants,Nirvana,0.435,0.895,10,-8.7,1,0.0421,1.13e-05,0.0318,0.19,0.668,119.659,audio_features,3w5Ekq9O8g0gGFEsT77Ydi,spotify:track:3w5Ekq9O8g0gGFEsT77Ydi,https://api.spotify.com/v1/tracks/3w5Ekq9O8g0gGFEsT77Ydi,https://api.spotify.com/v1/audio-analysis/3w5Ekq9O8g0gGFEsT77Ydi,217173,4
2i5K0EdMY5zFs9t7KfYK3k,Rape Me,Nirvana,0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886,audio_features,2i5K0EdMY5zFs9t7KfYK3k,spotify:track:2i5K0EdMY5zFs9t7KfYK3k,https://api.spotify.com/v1/tracks/2i5K0EdMY5zFs9t7KfYK3k,https://api.spotify.com/v1/audio-analysis/2i5K0EdMY5zFs9t7KfYK3k,170000,4
2YodwKJnbPyNKe8XXSE9V7,Lithium,Nirvana,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,audio_features,2YodwKJnbPyNKe8XXSE9V7,spotify:track:2YodwKJnbPyNKe8XXSE9V7,https://api.spotify.com/v1/tracks/2YodwKJnbPyNKe8XXSE9V7,https://api.spotify.com/v1/audio-analysis/2YodwKJnbPyNKe8XXSE9V7,257053,4
7bdUH0npz854dv3plG8ieT,Saint Cecilia,Foo Fighters,0.235,0.869,4,-4.284,1,0.0609,0.000457,0.000987,0.459,0.513,146.654,audio_features,7bdUH0npz854dv3plG8ieT,spotify:track:7bdUH0npz854dv3plG8ieT,https://api.spotify.com/v1/tracks/7bdUH0npz854dv3plG8ieT,https://api.spotify.com/v1/audio-analysis/7bdUH0npz854dv3plG8ieT,221667,4
76Je5Wklky23mVoxiRszcN,Walk,Foo Fighters,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,audio_features,76Je5Wklky23mVoxiRszcN,spotify:track:76Je5Wklky23mVoxiRszcN,https://api.spotify.com/v1/tracks/76Je5Wklky23mVoxiRszcN,https://api.spotify.com/v1/audio-analysis/76Je5Wklky23mVoxiRszcN,255960,4
7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,audio_features,7x8dCjCr0x6x2lXKujYD34,spotify:track:7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34,269373,4
6B182GP3TvEfmgUoIMVUSJ,Evil,Interpol,0.497,0.738,5,-4.09,1,0.0396,0.00128,0.653,0.0725,0.599,129.078,audio_features,6B182GP3TvEfmgUoIMVUSJ,spotify:track:6B182GP3TvEfmgUoIMVUSJ,https://api.spotify.com/v1/tracks/6B182GP3TvEfmgUoIMVUSJ,https://api.spotify.com/v1/audio-analysis/6B182GP3TvEfmgUoIMVUSJ,215827,4
3GEwVGbwzSyLqIvXsrafL8,My Desire,Interpol,0.34,0.787,9,-5.058,1,0.039,8.29e-06,0.628,0.23,0.517,105.963,audio_features,3GEwVGbwzSyLqIvXsrafL8,spotify:track:3GEwVGbwzSyLqIvXsrafL8,https://api.spotify.com/v1/tracks/3GEwVGbwzSyLqIvXsrafL8,https://api.spotify.com/v1/audio-analysis/3GEwVGbwzSyLqIvXsrafL8,300027,4
0yqMzP4oc8umclo66SwfWD,Pioneer To The Falls,Interpol,0.477,0.728,2,-5.3,1,0.0394,0.0513,0.125,0.0762,0.0994,106.765,audio_features,0yqMzP4oc8umclo66SwfWD,spotify:track:0yqMzP4oc8umclo66SwfWD,https://api.spotify.com/v1/tracks/0yqMzP4oc8umclo66SwfWD,https://api.spotify.com/v1/audio-analysis/0yqMzP4oc8umclo66SwfWD,341947,4
03jKcLMhSDlgn5lKQDLzNG,No I In Threesome,Interpol,0.5,0.873,0,-5.321,1,0.0659,0.0136,0.00472,0.112,0.177,120.082,audio_features,03jKcLMhSDlgn5lKQDLzNG,spotify:track:03jKcLMhSDlgn5lKQDLzNG,https://api.spotify.com/v1/tracks/03jKcLMhSDlgn5lKQDLzNG,https://api.spotify.com/v1/audio-analysis/03jKcLMhSDlgn5lKQDLzNG,231187,4
0mF7YNgURDkBQaxa9YRc47,Slow Hands,Interpol,0.243,0.969,11,-3.134,0,0.0509,0.000371,0.6,0.364,0.68,141.934,audio_features,0mF7YNgURDkBQaxa9YRc47,spotify:track:0mF7YNgURDkBQaxa9YRc47,https://api.spotify.com/v1/tracks/0mF7YNgURDkBQaxa9YRc47,https://api.spotify.com/v1/audio-analysis/0mF7YNgURDkBQaxa9YRc47,183973,4
4VmqrMPBppKFkOw2zuEIt8,The Heinrich Maneuver,Interpol,0.535,0.992,4,-4.047,0,0.0769,0.000146,0.0743,0.871,0.463,137.082,audio_features,4VmqrMPBppKFkOw2zuEIt8,spotify:track:4VmqrMPBppKFkOw2zuEIt8,https://api.spotify.com/v1/tracks/4VmqrMPBppKFkOw2zuEIt8,https://api.spotify.com/v1/audio-analysis/4VmqrMPBppKFkOw2zuEIt8,208627,4
4iLG33TT4HaVILLC0q4rEn,Rest My Chemistry,Interpol,0.506,0.899,11,-4.793,0,0.0364,0.0287,0.28,0.2,0.475,150.27,audio_features,4iLG33TT4HaVILLC0q4rEn,spotify:track:4iLG33TT4HaVILLC0q4rEn,https://api.spotify.com/v1/tracks/4iLG33TT4HaVILLC0q4rEn,https://api.spotify.com/v1/audio-analysis/4iLG33TT4HaVILLC0q4rEn,300507,4
6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,audio_features,6ooluO7DiEhI1zmK94nRCM,spotify:track:6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/tracks/6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/audio-analysis/6ooluO7DiEhI1zmK94nRCM,237027,4
2fAIfPLrPUTW1AmJRR428Q,Ruby,Kaiser Chiefs,0.451,0.939,5,-2.82,0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,audio_features,2fAIfPLrPUTW1AmJRR428Q,spotify:track:2fAIfPLrPUTW1AmJRR428Q,https://api.spotify.com/v1/tracks/2fAIfPLrPUTW1AmJRR428Q,https://api.spotify.com/v1/audio-analysis/2fAIfPLrPUTW1AmJRR428Q,204200,4
1O8d2pWtBclzuY3FctBPVa,Closer,Kings of Leon,0.398,0.768,11,-4.624,0,0.0392,0.469,2.02e-05,0.106,0.235,108.685,audio_features,1O8d2pWtBclzuY3FctBPVa,spotify:track:1O8d2pWtBclzuY3FctBPVa,https://api.spotify.com/v1/tracks/1O8d2pWtBclzuY3FctBPVa,https://api.spotify.com/v1/audio-analysis/1O8d2pWtBclzuY3FctBPVa,237480,5
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,5VGlqQANWDKJFl0MBG3sg2,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,230760,4
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,audio_features,0ntQJM78wzOLVeCUAW7Y45,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,203347,4
5fNMOnKDuzU2V8sHCUu81K,Loose Change,Royal Blood,0.478,0.79,1,-5.016,1,0.133,0.195,2.2e-05,0.326,0.538,84.545,audio_features,5fNMOnKDuzU2V8sHCUu81K,spotify:track:5fNMOnKDuzU2V8sHCUu81K,https://api.spotify.com/v1/tracks/5fNMOnKDuzU2V8sHCUu81K,https://api.spotify.com/v1/audio-analysis/5fNMOnKDuzU2V8sHCUu81K,155987,4
5xomksmfjLCXKfriOCnSUg,Come on Over,Royal Blood,0.505,0.906,7,-5.127,1,0.0399,0.000333,0.000127,0.29,0.553,107.855,audio_features,5xomksmfjLCXKfriOCnSUg,spotify:track:5xomksmfjLCXKfriOCnSUg,https://api.spotify.com/v1/tracks/5xomksmfjLCXKfriOCnSUg,https://api.spotify.com/v1/audio-analysis/5xomksmfjLCXKfriOCnSUg,173827,4
78ZTkIlW7NLXRCCPecwUyd,Ten Tonne Skeleton,Royal Blood,0.488,0.879,7,-3.329,0,0.0393,0.000488,1.19e-06,0.14,0.557,86.986,audio_features,78ZTkIlW7NLXRCCPecwUyd,spotify:track:78ZTkIlW7NLXRCCPecwUyd,https://api.spotify.com/v1/tracks/78ZTkIlW7NLXRCCPecwUyd,https://api.spotify.com/v1/audio-analysis/78ZTkIlW7NLXRCCPecwUyd,187853,4
2nIulsLMiP2SMTDrtxfQXX,Out of the Black,Royal Blood,0.52,0.981,2,-2.75,1,0.0906,0.000867,0.00177,0.197,0.633,158.937,audio_features,2nIulsLMiP2SMTDrtxfQXX,spotify:track:2nIulsLMiP2SMTDrtxfQXX,https://api.spotify.com/v1/tracks/2nIulsLMiP2SMTDrtxfQXX,https://api.spotify.com/v1/audio-analysis/2nIulsLMiP2SMTDrtxfQXX,240572,4
3cuxZTcxBj7AL3bgSCIuWL,Little Monster,Royal Blood,0.454,0.882,5,-4.251,1,0.06,0.00122,0.00156,0.138,0.497,95.999,audio_features,3cuxZTcxBj7AL3bgSCIuWL,spotify:track:3cuxZTcxBj7AL3bgSCIuWL,https://api.spotify.com/v1/tracks/3cuxZTcxBj7AL3bgSCIuWL,https://api.spotify.com/v1/audio-analysis/3cuxZTcxBj7AL3bgSCIuWL,212310,4
77VW8u6inET54YAKN1RSnd,Twisted Transistor,Korn,0.58,0.983,5,-3.291,0,0.0636,0.00043,0.00694,0.0801,0.416,110.053,audio_features,77VW8u6inET54YAKN1RSnd,spotify:track:77VW8u6inET54YAKN1RSnd,https://api.spotify.com/v1/tracks/77VW8u6inET54YAKN1RSnd,https://api.spotify.com/v1/audio-analysis/77VW8u6inET54YAKN1RSnd,188933,4
6nJPHXRpKYv2yqtalEjKy5,Got the Life,Korn,0.501,0.905,11,-5.721,0,0.0518,1.88e-05,0.765,0.383,0.584,123.277,audio_features,6nJPHXRpKYv2yqtalEjKy5,spotify:track:6nJPHXRpKYv2yqtalEjKy5,https://api.spotify.com/v1/tracks/6nJPHXRpKYv2yqtalEjKy5,https://api.spotify.com/v1/audio-analysis/6nJPHXRpKYv2yqtalEjKy5,225307,4
6p2liQLGoDaLXgND68bfVt,Coming Undone,Korn,0.687,0.677,2,-4.172,1,0.0508,0.000658,0.000146,0.0564,0.546,75.052,audio_features,6p2liQLGoDaLXgND68bfVt,spotify:track:6p2liQLGoDaLXgND68bfVt,https://api.spotify.com/v1/tracks/6p2liQLGoDaLXgND68bfVt,https://api.spotify.com/v1/audio-analysis/6p2liQLGoDaLXgND68bfVt,199773,4
2F6FfZ4w8z3eJpSxPotVO5,Falling Away from Me,Korn,0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102,audio_features,2F6FfZ4w8z3eJpSxPotVO5,spotify:track:2F6FfZ4w8z3eJpSxPotVO5,https://api.spotify.com/v1/tracks/2F6FfZ4w8z3eJpSxPotVO5,https://api.spotify.com/v1/audio-analysis/2F6FfZ4w8z3eJpSxPotVO5,270920,4
6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,Korn,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,audio_features,6W21LNLz9Sw7sUSNWMSHRu,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4
0Ry38lkdM83HmPGLt9RQnu,Love Is Dead,Kopek,0.318,0.889,2,-4.038,0,0.0534,0.000363,7.29e-06,0.134,0.277,200.016,audio_features,0Ry38lkdM83HmPGLt9RQnu,spotify:track:0Ry38lkdM83HmPGLt9RQnu,https://api.spotify.com/v1/tracks/0Ry38lkdM83HmPGLt9RQnu,https://api.spotify.com/v1/audio-analysis/0Ry38lkdM83HmPGLt9RQnu,244947,4
3IyCL4Em1GOpNGDf451Hg1,Could Have Been Me,The Struts,0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,audio_features,3IyCL4Em1GOpNGDf451Hg1,spotify:track:3IyCL4Em1GOpNGDf451Hg1,https://api.spotify.com/v1/tracks/3IyCL4Em1GOpNGDf451Hg1,https://api.spotify.com/v1/audio-analysis/3IyCL4Em1GOpNGDf451Hg1,187653,4
7MA3vBYmWryHda8Oc1OBpf,Holy Touch,Foxy Shazam,0.535,0.882,6,-2.744,1,0.0414,0.0159,0.0187,0.448,0.654,135.065,audio_features,7MA3vBYmWryHda8Oc1OBpf,spotify:track:7MA3vBYmWryHda8Oc1OBpf,https://api.spotify.com/v1/tracks/7MA3vBYmWryHda8Oc1OBpf,https://api.spotify.com/v1/audio-analysis/7MA3vBYmWryHda8Oc1OBpf,179067,4
5ZSgw6radpqZRIpbc8vkS2,I Like It,Foxy Shazam,0.517,0.982,1,-1.49,1,0.0485,0.000142,0.000234,0.212,0.831,97.988,audio_features,5ZSgw6radpqZRIpbc8vkS2,spotify:track:5ZSgw6radpqZRIpbc8vkS2,https://api.spotify.com/v1/tracks/5ZSgw6radpqZRIpbc8vkS2,https://api.spotify.com/v1/audio-analysis/5ZSgw6radpqZRIpbc8vkS2,168093,4
75NU6g1kLweeZxwDHxOKoK,A Dangerous Man,Foxy Shazam,0.49,0.947,5,-3.502,0,0.102,0.00699,0.0,0.182,0.482,152.045,audio_features,75NU6g1kLweeZxwDHxOKoK,spotify:track:75NU6g1kLweeZxwDHxOKoK,https://api.spotify.com/v1/tracks/75NU6g1kLweeZxwDHxOKoK,https://api.spotify.com/v1/audio-analysis/75NU6g1kLweeZxwDHxOKoK,186120,4
6DDujC7TD6wCQqXNxeKJlO,Lover Call,Danko Jones,0.719,0.868,1,-4.09,0,0.0646,0.00345,1.56e-06,0.157,0.939,128.083,audio_features,6DDujC7TD6wCQqXNxeKJlO,spotify:track:6DDujC7TD6wCQqXNxeKJlO,https://api.spotify.com/v1/tracks/6DDujC7TD6wCQqXNxeKJlO,https://api.spotify.com/v1/audio-analysis/6DDujC7TD6wCQqXNxeKJlO,172827,4
2aMzJ5rubyMsB2HZiENzPu,First Date,Danko Jones,0.642,0.85,11,-3.89,0,0.0532,0.000426,3.07e-06,0.118,0.885,149.958,audio_features,2aMzJ5rubyMsB2HZiENzPu,spotify:track:2aMzJ5rubyMsB2HZiENzPu,https://api.spotify.com/v1/tracks/2aMzJ5rubyMsB2HZiENzPu,https://api.spotify.com/v1/audio-analysis/2aMzJ5rubyMsB2HZiENzPu,192013,4
1KDYN3odJHnj9pqGHN3FVs,My Body,Young the Giant,0.488,0.909,10,-6.591,1,0.0929,0.0011,1.02e-05,0.456,0.643,129.774,audio_features,1KDYN3odJHnj9pqGHN3FVs,spotify:track:1KDYN3odJHnj9pqGHN3FVs,https://api.spotify.com/v1/tracks/1KDYN3odJHnj9pqGHN3FVs,https://api.spotify.com/v1/audio-analysis/1KDYN3odJHnj9pqGHN3FVs,244400,4
6eKEJZFWllRX4UALhPU967,Pseudologia Fantastica,Foster The People,0.286,0.892,5,-3.767,0,0.0731,0.000561,0.00016,0.157,0.374,172.016,audio_features,6eKEJZFWllRX4UALhPU967,spotify:track:6eKEJZFWllRX4UALhPU967,https://api.spotify.com/v1/tracks/6eKEJZFWllRX4UALhPU967,https://api.spotify.com/v1/audio-analysis/6eKEJZFWllRX4UALhPU967,331187,4
1yzbqrSF0vuaO7nuKYSd6f,Coming of Age,Foster The People,0.534,0.955,7,-4.447,0,0.0524,0.0219,0.00573,0.322,0.425,130.09,audio_features,1yzbqrSF0vuaO7nuKYSd6f,spotify:track:1yzbqrSF0vuaO7nuKYSd6f,https://api.spotify.com/v1/tracks/1yzbqrSF0vuaO7nuKYSd6f,https://api.spotify.com/v1/audio-analysis/1yzbqrSF0vuaO7nuKYSd6f,280040,4
3CVPyuuD6HxWXgPbbGqbg6,Are You What You Want to Be?,Foster The People,0.599,0.816,6,-5.002,0,0.0514,0.00702,2.8e-06,0.508,0.595,126.02,audio_features,3CVPyuuD6HxWXgPbbGqbg6,spotify:track:3CVPyuuD6HxWXgPbbGqbg6,https://api.spotify.com/v1/tracks/3CVPyuuD6HxWXgPbbGqbg6,https://api.spotify.com/v1/audio-analysis/3CVPyuuD6HxWXgPbbGqbg6,270840,4
7tvOve5IkjYenvqScZ75iQ,Best Friend,Foster The People,0.651,0.866,1,-3.831,1,0.0584,0.00933,0.0,0.113,0.801,113.945,audio_features,7tvOve5IkjYenvqScZ75iQ,spotify:track:7tvOve5IkjYenvqScZ75iQ,https://api.spotify.com/v1/tracks/7tvOve5IkjYenvqScZ75iQ,https://api.spotify.com/v1/audio-analysis/7tvOve5IkjYenvqScZ75iQ,267827,4
4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),Foster The People,0.611,0.948,1,-3.751,0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,audio_features,4HRa9ZWcmZ8JD7UySPu0wT,spotify:track:4HRa9ZWcmZ8JD7UySPu0wT,https://api.spotify.com/v1/tracks/4HRa9ZWcmZ8JD7UySPu0wT,https://api.spotify.com/v1/audio-analysis/4HRa9ZWcmZ8JD7UySPu0wT,174920,4
